,dir_name,image_name,soft_max
4154,/data3/TEST/A,A_f4qe62c4.png,[0.9921665  0.00783348]
4155,/data3/TEST/A,A_f4xbh587.png,[4.1548742e-04 9.9958450e-01]
4156,/data3/TEST/A,A_f5bm0wsb.png,[0.3017602 0.6982398]
4157,/data3/TEST/A,A_f5cuno9b.png,[9.9999285e-01 7.1516133e-06]
4158,/data3/TEST/A,A_f5droufz.png,[3.5401587e-07 9.9999964e-01]
4159,/data3/TEST/A,A_f5nhbemt.png,[0.99206537 0.00793459]
4160,/data3/TEST/A,A_f5tt961l.png,[1.6476024e-05 9.9998355e-01]
4161,/data3/TEST/A,A_f5vs6zqv.png,[5.2908913e-08 1.0000000e+00]
4162,/data3/TEST/A,A_f5wgac63.png,[0.99095005 0.00904995]
4163,/data3/TEST/A,A_f5xzvazs.png,[0.45991766 0.54008234]
4164,/data3/TEST/A,A_f6545zt0.png,[0.89981556 0.10018438]
4165,/data3/TEST/A,A_f65d9swp.png,[0.01785816 0.98214185]
4166,/data3/TEST/A,A_f65mpp58.png,[0.03178767 0.9682123 ]
4167,/data3/TEST/A,A_f68m1lvf.png,[1.0000000e+00 1.7876489e-09]
4168,/data3/TEST/A,A_f6gthz2q.png,[0.12166763 0.8783324 ]
4169,/data3/TEST/A,A_f6isqt4t.png,[2.3889561e-09 1.0000000e+00]
4170,/data3/TEST/A,A_f6menxwl.png,[0.9975903  0.00240967]
4171,/data3/TEST/A,A_f6mq32jq.png,[0.99462456 0.00537539]
4172,/data3/TEST/A,A_f6zksibo.png,[0.9961855  0.00381456]
4173,/data3/TEST/A,A_f7enov2f.png,[0.74159646 0.2584035 ]
4174,/data3/TEST/A,A_f7is1ion.png,[0.00138104 0.99861896]
4175,/data3/TEST/A,A_f7oerw07.png,[9.999913e-01 8.676030e-06]
4176,/data3/TEST/A,A_f81uf422.png,[0.00216722 0.99783283]
4177,/data3/TEST/A,A_f84voba2.png,[1.0000000e+00 1.6306582e-10]
4178,/data3/TEST/A,A_f867fp2o.png,[0.00379662 0.99620336]
4179,/data3/TEST/A,A_f8buek2o.png,[4.5903457e-06 9.9999535e-01]
4180,/data3/TEST/A,A_f8emv37s.png,[0.99823344 0.00176652]
4181,/data3/TEST/A,A_f8j3lo98.png,[0.01388148 0.98611844]
4182,/data3/TEST/A,A_f8m0pzu7.png,[6.1535216e-06 9.9999380e-01]
4183,/data3/TEST/A,A_f8pupqom.png,[0.5145476  0.48545235]
4184,/data3/TEST/A,A_f8rg4avi.png,[0.9684983  0.03150169]
4185,/data3/TEST/A,A_f8s3pbsq.png,[0.98169947 0.0183006 ]
4186,/data3/TEST/A,A_f8upp61w.png,[0.02358227 0.9764178 ]
4187,/data3/TEST/A,A_f94jhrv0.png,[1.0000000e+00 1.0923511e-09]
4188,/data3/TEST/A,A_f9awutmh.png,[0.97914654 0.02085344]
4189,/data3/TEST/A,A_f9b1vu1l.png,[0.00151496 0.998485  ]
4190,/data3/TEST/A,A_f9p6at68.png,[0.9944364  0.00556357]
4191,/data3/TEST/A,A_f9petszz.png,[0.8314062  0.16859381]
4192,/data3/TEST/A,A_f9red5pf.png,[1.0000000e+00 2.9423586e-09]
4193,/data3/TEST/A,A_f9rqj8tt.png,[0.98276937 0.01723058]
4194,/data3/TEST/A,A_f9te71r3.png,[9.999510e-01 4.902169e-05]
4195,/data3/TEST/A,A_f9ub0ct5.png,[9.9999475e-01 5.2690962e-06]
4196,/data3/TEST/A,A_fa59w8qh.png,[1.306173e-07 9.999999e-01]
4197,/data3/TEST/A,A_fa6vers0.png,[0.2543842 0.7456158]
4198,/data3/TEST/A,A_fal7ngvw.png,[4.8852826e-06 9.9999511e-01]
4199,/data3/TEST/A,A_fam6fngt.png,[1.4990986e-04 9.9985003e-01]
4200,/data3/TEST/A,A_fb2hwdc2.png,[0.05057096 0.94942904]
4201,/data3/TEST/A,A_fbivpqzx.png,[5.4460198e-08 1.0000000e+00]
4202,/data3/TEST/A,A_fbjhmcwx.png,[4.0225504e-07 9.9999964e-01]
4203,/data3/TEST/A,A_fbmekm75.png,[9.9999893e-01 1.0427517e-06]
4204,/data3/TEST/A,A_fbmuo8yc.png,[8.4635516e-04 9.9915361e-01]
4205,/data3/TEST/A,A_fbxxeb7z.png,[1.1673009e-06 9.9999881e-01]
4206,/data3/TEST/A,A_fc8hwjoe.png,[9.9957794e-01 4.2208479e-04]
4207,/data3/TEST/A,A_fca6mhw5.png,[1.0000000e+00 2.0095715e-08]
4208,/data3/TEST/A,A_fchr4hlf.png,[3.4604536e-04 9.9965394e-01]
4209,/data3/TEST/A,A_fcn831f8.png,[9.99987960e-01 1.20599525e-05]
4210,/data3/TEST/A,A_fd2kv2wd.png,[9.999999e-01 6.162467e-08]
4211,/data3/TEST/A,A_fd7spfg5.png,[1.7578672e-05 9.9998248e-01]
4212,/data3/TEST/A,A_fdcxoi7j.png,[0.9981654  0.00183456]
4213,/data3/TEST/A,A_fde8sled.png,[9.5581220e-07 9.9999905e-01]
4214,/data3/TEST/A,A_fdjr0oj8.png,[5.5994176e-05 9.9994397e-01]
4215,/data3/TEST/A,A_fduomxpj.png,[1.1248939e-05 9.9998879e-01]
4216,/data3/TEST/A,A_fe2e17bt.png,[9.9999976e-01 2.9251902e-07]
4217,/data3/TEST/A,A_fe3dgtwx.png,[1.0000000e+00 1.6446505e-08]
4218,/data3/TEST/A,A_fe6r2fww.png,[1.3349095e-05 9.9998665e-01]
4219,/data3/TEST/A,A_feetpyib.png,[9.9997067e-01 2.9289073e-05]
4220,/data3/TEST/A,A_few5is9o.png,[0.00806459 0.9919354 ]
4221,/data3/TEST/A,A_ff26ab4q.png,[5.3937706e-06 9.9999464e-01]
4222,/data3/TEST/A,A_ff8wqlo0.png,[9.733749e-10 1.000000e+00]
4223,/data3/TEST/A,A_ffphp1ho.png,[0.06288856 0.9371114 ]
4224,/data3/TEST/A,A_ffr1u545.png,[1.7770327e-04 9.9982232e-01]
4225,/data3/TEST/A,A_ffvhk31s.png,[0.99691135 0.00308862]
4226,/data3/TEST/A,A_ffz1u4rv.png,[0.0012237  0.99877626]
4227,/data3/TEST/A,A_ffz3uy7h.png,[0.00595904 0.9940409 ]
4228,/data3/TEST/A,A_fg5dxqlf.png,[9.9999964e-01 3.4102109e-07]
4229,/data3/TEST/A,A_fgq5flv1.png,[4.6853907e-04 9.9953151e-01]
4230,/data3/TEST/A,A_fgt2b5lh.png,[1.2777142e-06 9.9999869e-01]
4231,/data3/TEST/A,A_fguucpxt.png,[9.9999714e-01 2.8156210e-06]
4232,/data3/TEST/A,A_fgvxekgm.png,[9.9999976e-01 2.1911107e-07]
4233,/data3/TEST/A,A_fh7zolpo.png,[0.99842334 0.0015767 ]
4234,/data3/TEST/A,A_fhbunf2n.png,[1.0000000e+00 2.4031233e-09]
4235,/data3/TEST/A,A_fhdcfk1k.png,[3.1284124e-04 9.9968719e-01]
4236,/data3/TEST/A,A_fhhjukim.png,[3.523687e-08 1.000000e+00]
4237,/data3/TEST/A,A_fhjgez03.png,[1.000000e+00 4.444299e-09]
4238,/data3/TEST/A,A_fhtmq4it.png,[0.8348968  0.16510321]
4239,/data3/TEST/A,A_fhxbzvcd.png,[0.98381436 0.01618568]
4240,/data3/TEST/A,A_fi1dejh5.png,[0.99152464 0.00847534]
4241,/data3/TEST/A,A_fi3f3yij.png,[1.0000000e+00 1.4371329e-11]
4242,/data3/TEST/A,A_fi637wqg.png,[9.9999547e-01 4.5617267e-06]
4243,/data3/TEST/A,A_fi95h0eo.png,[6.3066604e-05 9.9993694e-01]
4244,/data3/TEST/A,A_fia5ol7s.png,[1.0000000e+00 1.7551136e-09]
4245,/data3/TEST/A,A_fii5n89f.png,[9.999901e-01 9.875827e-06]
4246,/data3/TEST/A,A_fio7bey4.png,[9.999912e-01 8.836945e-06]
4247,/data3/TEST/A,A_fipy8rvv.png,[9.9991894e-01 8.1047438e-05]
4248,/data3/TEST/A,A_fiqv9t2c.png,[0.00992702 0.99007297]
4249,/data3/TEST/A,A_fituldhs.png,[9.9982303e-01 1.7700756e-04]
4250,/data3/TEST/A,A_fiubtikr.png,[9.999914e-01 8.599275e-06]
4251,/data3/TEST/A,A_fiupseef.png,[1.0000000e+00 3.9367474e-09]
4252,/data3/TEST/A,A_fivdlt6z.png,[1.0000000e+00 1.1939519e-08]
4253,/data3/TEST/A,A_fiyqlkul.png,[0.00857151 0.99142843]
4254,/data3/TEST/A,A_fj2c36il.png,[4.4408757e-09 1.0000000e+00]
4255,/data3/TEST/A,A_fj2op174.png,[0.9973399  0.00266007]
4256,/data3/TEST/A,A_fj3ygxnr.png,[9.9972457e-01 2.7542113e-04]
4257,/data3/TEST/A,A_fj3yljbd.png,[7.5043194e-10 1.0000000e+00]
4258,/data3/TEST/A,A_fj4dyzx3.png,[0.93278164 0.06721833]
4259,/data3/TEST/A,A_fj7wwefh.png,[0.9371569  0.06284311]
4260,/data3/TEST/A,A_fj8yizd7.png,[0.97769314 0.02230691]
4261,/data3/TEST/A,A_fjedpdg6.png,[0.9840401  0.01595996]
4262,/data3/TEST/A,A_fjj51t5c.png,[0.44687247 0.5531275 ]
4263,/data3/TEST/A,A_fjv44q2m.png,[1.4384509e-06 9.9999857e-01]
4264,/data3/TEST/A,A_fjy29phr.png,[4.2204447e-05 9.9995780e-01]
4265,/data3/TEST/A,A_fjzr8i2l.png,[0.2612651 0.7387349]
4266,/data3/TEST/A,A_fk3h5krq.png,[9.9998879e-01 1.1260853e-05]
4267,/data3/TEST/A,A_fkcs4uw3.png,[1.5459365e-05 9.9998450e-01]
4268,/data3/TEST/A,A_fkdls0hp.png,[0.9897176  0.01028242]
4269,/data3/TEST/A,A_fke5h8vz.png,[9.9998784e-01 1.2157332e-05]
4270,/data3/TEST/A,A_fkpfznyy.png,[0.02877961 0.9712204 ]
4271,/data3/TEST/A,A_fktkr1dj.png,[7.465020e-06 9.999925e-01]
4272,/data3/TEST/A,A_fkzhmbdm.png,[0.00973869 0.9902614 ]
4273,/data3/TEST/A,A_fl2nf52t.png,[1.0000000e+00 2.8158648e-10]
4274,/data3/TEST/A,A_fl6ko7s2.png,[2.7604995e-04 9.9972397e-01]
4275,/data3/TEST/A,A_fl6w8f9s.png,[0.629509   0.37049103]
4276,/data3/TEST/A,A_flb32259.png,[0.01277416 0.98722583]
4277,/data3/TEST/A,A_fln8hzvd.png,[0.5833574  0.41664267]
4278,/data3/TEST/A,A_flow4g2v.png,[2.2151096e-06 9.9999774e-01]
4279,/data3/TEST/A,A_flpt8n27.png,[0.9597339  0.04026605]
4280,/data3/TEST/A,A_flszmyw7.png,[0.90720665 0.09279338]
4281,/data3/TEST/A,A_flt9ozon.png,[9.9998581e-01 1.4223123e-05]
4282,/data3/TEST/A,A_flukoxxt.png,[0.9238582  0.07614177]
4283,/data3/TEST/A,A_flykk1l7.png,[0.01678549 0.9832145 ]
4284,/data3/TEST/A,A_fm02hbzg.png,[9.9952233e-01 4.7764508e-04]
4285,/data3/TEST/A,A_fm0djaoc.png,[0.9966029  0.00339709]
4286,/data3/TEST/A,A_fm408ma2.png,[6.691704e-05 9.999331e-01]
4287,/data3/TEST/A,A_fm46z0is.png,[0.8850898  0.11491013]
4288,/data3/TEST/A,A_fme7pizx.png,[8.823335e-04 9.991177e-01]
4289,/data3/TEST/A,A_fmjzbigp.png,[1.9707769e-09 1.0000000e+00]
4290,/data3/TEST/A,A_fmmmpe6j.png,[1.000000e+00 4.683868e-12]
4291,/data3/TEST/A,A_fmozq6su.png,[4.9829872e-05 9.9995017e-01]
4292,/data3/TEST/A,A_fmpcd729.png,[0.97157663 0.02842335]
4293,/data3/TEST/A,A_fmxjeux1.png,[0.9355266  0.06447338]
4294,/data3/TEST/A,A_fmxq0ern.png,[9.9999821e-01 1.7763405e-06]
4295,/data3/TEST/A,A_fn25jvsz.png,[9.9999881e-01 1.1852671e-06]
4296,/data3/TEST/A,A_fny5xp8h.png,[0.9490489  0.05095114]
4297,/data3/TEST/A,A_fo1m034v.png,[8.316761e-05 9.999168e-01]
4298,/data3/TEST/A,A_fo4yugc8.png,[1.0000000e+00 8.1016194e-11]
4299,/data3/TEST/A,A_fob0zok7.png,[9.9999833e-01 1.6263972e-06]
4300,/data3/TEST/A,A_fod8ib7i.png,[1.1493449e-06 9.9999881e-01]
4301,/data3/TEST/A,A_fokljdke.png,[0.00880083 0.9911992 ]
4302,/data3/TEST/A,A_fomf2jnu.png,[5.4143433e-04 9.9945861e-01]
4303,/data3/TEST/A,A_fpo4nodn.png,[9.9975318e-01 2.4679225e-04]
4304,/data3/TEST/A,A_fpw31dqk.png,[8.8834186e-06 9.9999106e-01]
4305,/data3/TEST/A,A_fq00a7a5.png,[0.96382475 0.03617524]
4306,/data3/TEST/A,A_fq73hhcm.png,[1.000000e+00 2.163237e-09]
4307,/data3/TEST/A,A_fq74tgyo.png,[0.10505329 0.89494663]
4308,/data3/TEST/A,A_fqe4jm9p.png,[0.9127524  0.08724757]
4309,/data3/TEST/A,A_fqjh7pr1.png,[1.4910478e-07 9.9999988e-01]
4310,/data3/TEST/A,A_fqpd9isa.png,[0.03142352 0.96857643]
4311,/data3/TEST/A,A_fqsc452c.png,[0.99454993 0.00545003]
4312,/data3/TEST/A,A_fqsrsm93.png,[9.491991e-11 1.000000e+00]
4313,/data3/TEST/A,A_fqzzy6rd.png,[0.9890082  0.01099185]
4314,/data3/TEST/A,A_fr0djhn8.png,[0.00337447 0.99662554]
4315,/data3/TEST/A,A_fr59q1yi.png,[1.0065155e-06 9.9999905e-01]
4316,/data3/TEST/A,A_fr6pqelk.png,[4.851462e-09 1.000000e+00]
4317,/data3/TEST/A,A_fr7mmqgf.png,[0.9989801  0.00101987]
4318,/data3/TEST/A,A_frdbyduq.png,[0.05620123 0.9437988 ]
4319,/data3/TEST/A,A_freoqroh.png,[1.5766882e-04 9.9984229e-01]
4320,/data3/TEST/A,A_fri0zthj.png,[0.42250642 0.57749355]
4321,/data3/TEST/A,A_frjqxnus.png,[9.999927e-01 7.327983e-06]
4322,/data3/TEST/A,A_frnxy908.png,[9.855505e-06 9.999901e-01]
4323,/data3/TEST/A,A_fropoh03.png,[4.2778256e-06 9.9999571e-01]
4324,/data3/TEST/A,A_frqh9u0k.png,[9.9996722e-01 3.2747645e-05]
4325,/data3/TEST/A,A_frv0wm2i.png,[0.2136082 0.7863918]
4326,/data3/TEST/A,A_fs1q17qm.png,[9.9987376e-01 1.2624625e-04]
4327,/data3/TEST/A,A_fsm1admm.png,[0.00331171 0.9966883 ]
4328,/data3/TEST/A,A_fsq58quf.png,[1.0000000e+00 1.5981833e-09]
4329,/data3/TEST/A,A_fstczj0b.png,[2.3670227e-04 9.9976331e-01]
4330,/data3/TEST/A,A_fsu7senc.png,[0.3775568 0.6224432]
4331,/data3/TEST/A,A_fszz4je4.png,[1.6419225e-06 9.9999833e-01]
4332,/data3/TEST/A,A_ft2d48cp.png,[0.07094803 0.92905194]
4333,/data3/TEST/A,A_ft6jgegv.png,[9.9999654e-01 3.4428931e-06]
4334,/data3/TEST/A,A_ft6p71bb.png,[3.133392e-06 9.999969e-01]
4335,/data3/TEST/A,A_ftliin46.png,[0.99825174 0.00174826]
4336,/data3/TEST/A,A_ftwchzd4.png,[9.992489e-01 7.510894e-04]
4337,/data3/TEST/A,A_fu22z6s4.png,[0.12089648 0.87910354]
4338,/data3/TEST/A,A_fu30r2og.png,[1.000000e+00 4.826305e-08]
4339,/data3/TEST/A,A_fu3n1om0.png,[3.362442e-05 9.999664e-01]
4340,/data3/TEST/A,A_fu5x9tlr.png,[0.42063004 0.57936996]
4341,/data3/TEST/A,A_fu67tv00.png,[0.09450303 0.90549695]
4342,/data3/TEST/A,A_fun92hpe.png,[0.99273527 0.00726477]
4343,/data3/TEST/A,A_fuppqpaf.png,[0.9970385 0.0029616]
4344,/data3/TEST/A,A_fusv08en.png,[0.9489213 0.0510787]
4345,/data3/TEST/A,A_fuu99ksu.png,[0.9953146  0.00468535]
4346,/data3/TEST/A,A_fuzv4icm.png,[9.993259e-01 6.741355e-04]
4347,/data3/TEST/A,A_fv4s29s7.png,[5.2549713e-04 9.9947447e-01]
4348,/data3/TEST/A,A_fveukg7k.png,[0.0543559 0.9456441]
4349,/data3/TEST/A,A_fvfyanda.png,[9.9999821e-01 1.7613944e-06]
4350,/data3/TEST/A,A_fvkwzgz0.png,[0.78749204 0.21250792]
4351,/data3/TEST/A,A_fvoc0vxa.png,[0.0922812 0.9077188]
4352,/data3/TEST/A,A_fvoxu90g.png,[9.9999988e-01 8.7390426e-08]
4353,/data3/TEST/A,A_fvu5fmt3.png,[0.51782286 0.48217717]
4354,/data3/TEST/A,A_fvzrmozh.png,[0.8571751  0.14282489]
4355,/data3/TEST/A,A_fw362zns.png,[1.0983415e-05 9.9998903e-01]
4356,/data3/TEST/A,A_fw6400j1.png,[0.89659375 0.10340626]
4357,/data3/TEST/A,A_fw99lggk.png,[0.8792434  0.12075658]
4358,/data3/TEST/A,A_fwc6p0aw.png,[2.066388e-06 9.999980e-01]
4359,/data3/TEST/A,A_fwd94njv.png,[0.9773722 0.0226278]
4360,/data3/TEST/A,A_fwefkgnq.png,[7.847673e-11 1.000000e+00]
4361,/data3/TEST/A,A_fwj56i8q.png,[9.9999952e-01 4.4244592e-07]
4362,/data3/TEST/A,A_fwkuhm7m.png,[1.4019328e-06 9.9999857e-01]
4363,/data3/TEST/A,A_fwr3ibvv.png,[0.8374837  0.16251631]
4364,/data3/TEST/A,A_fxcbjn8k.png,[2.364710e-05 9.999764e-01]
4365,/data3/TEST/A,A_fxeuiaq6.png,[5.751725e-07 9.999994e-01]
4366,/data3/TEST/A,A_fxh6ohj7.png,[9.999956e-01 4.395781e-06]
4367,/data3/TEST/A,A_fxoqcfbj.png,[2.0792706e-05 9.9997926e-01]
4368,/data3/TEST/A,A_fxwbysrb.png,[0.92670614 0.07329384]
4369,/data3/TEST/A,A_fy79ad6d.png,[0.97002655 0.02997348]
4370,/data3/TEST/A,A_fy85spgs.png,[1.000000e+00 4.289263e-09]
4371,/data3/TEST/A,A_fyks7fcz.png,[0.883051   0.11694904]
4372,/data3/TEST/A,A_fykxg3iz.png,[4.682216e-07 9.999995e-01]
4373,/data3/TEST/A,A_fypohhn8.png,[1.0000000e+00 1.7850834e-09]
4374,/data3/TEST/A,A_fyr4lw2w.png,[0.3460068 0.6539931]
4375,/data3/TEST/A,A_fz0q3b9m.png,[0.99778455 0.00221552]
4376,/data3/TEST/A,A_fz1qe7kl.png,[9.999901e-01 9.852356e-06]
4377,/data3/TEST/A,A_fz4yqqa0.png,[9.998394e-01 1.605645e-04]
4378,/data3/TEST/A,A_fz80323h.png,[9.999255e-01 7.447565e-05]
4379,/data3/TEST/A,A_fzk5de1h.png,[1.0000000e+00 1.0568309e-08]
4380,/data3/TEST/A,A_fznjfvrg.png,[3.6389954e-04 9.9963605e-01]
4381,/data3/TEST/A,A_fznmwtle.png,[9.9999511e-01 4.8729894e-06]
4382,/data3/TEST/A,A_fzrncysb.png,[0.6931639  0.30683616]
4383,/data3/TEST/A,A_fzxbc0ow.png,[9.9999654e-01 3.4762552e-06]
4384,/data3/TEST/A,A_g02exc7f.png,[0.00792508 0.99207497]
4385,/data3/TEST/A,A_g09ytjff.png,[9.9999690e-01 3.1323104e-06]
4386,/data3/TEST/A,A_g0gn2o12.png,[9.9990225e-01 9.7724813e-05]
4387,/data3/TEST/A,A_g0mju5an.png,[1.0841632e-06 9.9999893e-01]
4388,/data3/TEST/A,A_g0o2qbzu.png,[1.8079883e-04 9.9981922e-01]
4389,/data3/TEST/A,A_g0rykwpg.png,[0.8945977  0.10540223]
4390,/data3/TEST/A,A_g0vzwrbt.png,[9.9999988e-01 1.1517969e-07]
4391,/data3/TEST/A,A_g0wpb9au.png,[1.0000000e+00 3.0863912e-08]
4392,/data3/TEST/A,A_g12oygvy.png,[0.35597974 0.64402026]
4393,/data3/TEST/A,A_g1awuuoh.png,[0.99662954 0.00337041]
4394,/data3/TEST/A,A_g1bsr4b4.png,[0.00361132 0.9963887 ]
4395,/data3/TEST/A,A_g1fw3ags.png,[0.99758077 0.0024192 ]
4396,/data3/TEST/A,A_g1khw34p.png,[0.97480124 0.02519876]
4397,/data3/TEST/A,A_g1rgcf43.png,[9.999666e-01 3.342808e-05]
4398,/data3/TEST/A,A_g1spwu4k.png,[9.9995351e-01 4.6516303e-05]
4399,/data3/TEST/A,A_g2omof7u.png,[9.99897957e-01 1.02038364e-04]
4400,/data3/TEST/A,A_g335cqf0.png,[9.9997473e-01 2.5317966e-05]
4401,/data3/TEST/A,A_g33bm8lj.png,[0.97458345 0.02541659]
4402,/data3/TEST/A,A_g37jkvzh.png,[0.9779798  0.02202015]
4403,/data3/TEST/A,A_g3apf960.png,[0.94371074 0.05628929]
4404,/data3/TEST/A,A_g3wqz7lj.png,[0.98706585 0.01293413]
4405,/data3/TEST/A,A_g47gv677.png,[0.9105148  0.08948524]
4406,/data3/TEST/A,A_g4a2bwt1.png,[9.999999e-01 7.652117e-08]
4407,/data3/TEST/A,A_g4bnt0oi.png,[0.01325182 0.9867482 ]
4408,/data3/TEST/A,A_g4dikvd1.png,[9.9999666e-01 3.3438926e-06]
4409,/data3/TEST/A,A_g4gcma3o.png,[1.7345615e-04 9.9982661e-01]
4410,/data3/TEST/A,A_g4hq440s.png,[3.7256774e-05 9.9996269e-01]
4411,/data3/TEST/A,A_g4o527oa.png,[1.1549907e-08 1.0000000e+00]
4412,/data3/TEST/A,A_g4obxyyj.png,[9.9997246e-01 2.7569587e-05]
4413,/data3/TEST/A,A_g4rukzc2.png,[4.1214810e-04 9.9958783e-01]
4414,/data3/TEST/A,A_g4usry05.png,[2.2092021e-05 9.9997795e-01]
4415,/data3/TEST/A,A_g4w5eo63.png,[0.88816017 0.11183985]
4416,/data3/TEST/A,A_g500mi2k.png,[0.9900894  0.00991053]
4417,/data3/TEST/A,A_g54yg8vq.png,[1.4679189e-06 9.9999857e-01]
4418,/data3/TEST/A,A_g58u2tuo.png,[9.9999821e-01 1.7473639e-06]
4419,/data3/TEST/A,A_g5ef1yoz.png,[5.3424365e-08 1.0000000e+00]
4420,/data3/TEST/A,A_g5k9v24a.png,[9.990439e-01 9.560406e-04]
4421,/data3/TEST/A,A_g5q8gjvn.png,[0.9604751  0.03952495]
4422,/data3/TEST/A,A_g5tyqwda.png,[1.0000000e+00 1.7931992e-08]
4423,/data3/TEST/A,A_g5wo3npv.png,[0.98221785 0.01778211]
4424,/data3/TEST/A,A_g5xjtdfz.png,[6.9401945e-06 9.9999309e-01]
4425,/data3/TEST/A,A_g5zxiy4w.png,[0.88538635 0.11461361]
4426,/data3/TEST/A,A_g626iuqc.png,[5.583703e-08 1.000000e+00]
4427,/data3/TEST/A,A_g641uh81.png,[9.9934727e-01 6.5269956e-04]
4428,/data3/TEST/A,A_g668aps1.png,[0.8848513  0.11514867]
4429,/data3/TEST/A,A_g6jwlt54.png,[0.39217153 0.6078285 ]
4430,/data3/TEST/A,A_g6lxokxw.png,[1.0000000e+00 1.0131836e-12]
4431,/data3/TEST/A,A_g7i6wh0w.png,[0.8531231  0.14687683]
4432,/data3/TEST/A,A_g7o4mpbw.png,[0.01570103 0.98429894]
4433,/data3/TEST/A,A_g7qtloxg.png,[0.00219049 0.99780947]
4434,/data3/TEST/A,A_g7uebh5y.png,[1.0000000e+00 2.3843505e-08]
4435,/data3/TEST/A,A_g7xpmm9y.png,[0.24081716 0.7591828 ]
4436,/data3/TEST/A,A_g80ivt67.png,[9.9999845e-01 1.5965380e-06]
4437,/data3/TEST/A,A_g81glb8r.png,[1.0000000e+00 1.7007826e-10]
4438,/data3/TEST/A,A_g85befj6.png,[0.86667556 0.13332444]
4439,/data3/TEST/A,A_g86pdxtr.png,[0.99775475 0.00224526]
4440,/data3/TEST/A,A_g86uh616.png,[1.000000e+00 9.530768e-09]
4441,/data3/TEST/A,A_g8jh02zd.png,[1.0000000e+00 2.2745328e-09]
4442,/data3/TEST/A,A_g8ky51sh.png,[0.98716754 0.01283249]
4443,/data3/TEST/A,A_g8y662gr.png,[2.3101593e-07 9.9999976e-01]
4444,/data3/TEST/A,A_g94gsgv7.png,[9.997429e-01 2.570650e-04]
4445,/data3/TEST/A,A_g94isu9c.png,[9.993006e-01 6.994466e-04]
4446,/data3/TEST/A,A_g97vkf98.png,[5.2662665e-04 9.9947339e-01]
4447,/data3/TEST/A,A_g9dl75hw.png,[9.9997818e-01 2.1836375e-05]
4448,/data3/TEST/A,A_g9hlsnul.png,[1.3123589e-06 9.9999869e-01]
4449,/data3/TEST/A,A_g9pv3vzb.png,[7.2537235e-04 9.9927467e-01]
4450,/data3/TEST/A,A_g9u0i8oo.png,[6.4354526e-06 9.9999356e-01]
4451,/data3/TEST/A,A_ga23impm.png,[9.9996316e-01 3.6794652e-05]
4452,/data3/TEST/A,A_gadjr7u6.png,[0.9876722  0.01232781]
4453,/data3/TEST/A,A_gak6atm9.png,[9.9999881e-01 1.1416324e-06]
4454,/data3/TEST/A,A_galcv0za.png,[9.9999273e-01 7.3071033e-06]
4455,/data3/TEST/A,A_galpymy6.png,[0.00612053 0.99387944]
4456,/data3/TEST/A,A_gamk1ej1.png,[0.00411252 0.99588746]
4457,/data3/TEST/A,A_gamwhcok.png,[9.6874725e-04 9.9903131e-01]
4458,/data3/TEST/A,A_gao0zlor.png,[0.61339974 0.38660023]
4459,/data3/TEST/A,A_gaqk36jl.png,[0.9680149  0.03198505]
4460,/data3/TEST/A,A_gasie81w.png,[9.9946684e-01 5.3317117e-04]
4461,/data3/TEST/A,A_gaueaakq.png,[2.5148944e-07 9.9999976e-01]
4462,/data3/TEST/A,A_gauos452.png,[9.999975e-01 2.450427e-06]
4463,/data3/TEST/A,A_gb0sklte.png,[9.999975e-01 2.540890e-06]
4464,/data3/TEST/A,A_gb2y75mz.png,[1.0000000e+00 5.4323167e-11]
4465,/data3/TEST/A,A_gb8pzl9v.png,[3.1117722e-04 9.9968886e-01]
4466,/data3/TEST/A,A_gbtzkya4.png,[0.22320837 0.7767916 ]
4467,/data3/TEST/A,A_gbvus6b1.png,[0.8677546  0.13224536]
4468,/data3/TEST/A,A_gc1ttxiz.png,[0.00555029 0.99444973]
4469,/data3/TEST/A,A_gc2vbitm.png,[0.98559433 0.01440567]
4470,/data3/TEST/A,A_gcar6780.png,[9.9999404e-01 6.0084435e-06]
4471,/data3/TEST/A,A_gcjet09e.png,[9.9937505e-01 6.2497548e-04]
4472,/data3/TEST/A,A_gckcddro.png,[0.97828317 0.02171678]
4473,/data3/TEST/A,A_gcoq66el.png,[0.00241929 0.99758065]
4474,/data3/TEST/A,A_gd1oow2l.png,[9.999999e-01 6.521351e-08]
4475,/data3/TEST/A,A_gdb15id1.png,[0.6340029  0.36599705]
4476,/data3/TEST/A,A_gdd2ldkz.png,[0.9925788  0.00742118]
4477,/data3/TEST/A,A_gdklg0fc.png,[0.004699 0.995301]
4478,/data3/TEST/A,A_gdn7df8v.png,[9.9999964e-01 3.7899704e-07]
4479,/data3/TEST/A,A_gdn8pczt.png,[0.85675263 0.1432474 ]
4480,/data3/TEST/A,A_gdxifqcg.png,[3.6035068e-04 9.9963963e-01]
4481,/data3/TEST/A,A_gdyhyl4p.png,[0.05734076 0.94265926]
4482,/data3/TEST/A,A_gdzcpvor.png,[9.9992669e-01 7.3354255e-05]
4483,/data3/TEST/A,A_ge4lvmk2.png,[0.08659717 0.91340286]
4484,/data3/TEST/A,A_ge6im10r.png,[6.3897733e-04 9.9936098e-01]
4485,/data3/TEST/A,A_geejhz2c.png,[0.00211468 0.9978853 ]
4486,/data3/TEST/A,A_geindn04.png,[1.0463753e-07 9.9999988e-01]
